year,month,state,count,original_state_code
2000,7,PA,579,42
2000,7,RI,12214,44
2000,7,SC,999,45
2000,7,SD,404,46
2000,7,TN,4416,47
2000,7,TX,3423,48
2000,7,UT,1628,49
2000,7,VA,308,51
2000,7,VT,3593,50
2000,8,3,3158,3
2000,8,7,2289,7
2000,8,43,4635,43
2000,8,AK,242,2
2000,8,AL,3580,1
2000,8,AR,18360,5
2000,8,AZ,2129,4
2000,8,CA,2224,6
2000,8,CO,534,8
2000,8,CT,583,9
2000,8,DC,5072,11
2000,8,DE,13026,10
2000,8,FL,711,12
2000,8,GA,758,13
2000,8,GU,8098,14
2000,8,HI,4351,15
2000,8,IA,3307,19
2000,8,ID,2118,16
2000,8,IL,1904,17
2000,8,IN,3025,18
2000,8,KS,998,20
2000,8,KY,3496,21
2000,8,LA,4448,22
2000,8,MA,2165,25
2000,8,MD,3050,24
2000,8,ME,6697,23
2000,8,MI,4393,26
2000,8,MN,668,27
2000,8,MO,1246,29
2000,8,MS,1141,28
2000,8,MT,760,30
2000,8,NC,2674,37
2000,8,ND,2345,38
2000,8,NE,5659,31
2000,8,NH,12416,33
2000,8,NJ,5644,34
2000,8,NM,465,35
2000,8,NV,1074,32
2000,8,NY,8385,36
2000,8,OH,10270,39
2000,8,OK,783,40
2000,8,OR,2839,41
2000,8,PA,571,42
2000,8,RI,11847,44
2000,8,SC,1020,45
2000,8,SD,422,46
2000,8,TN,4397,47
2000,8,TX,3466,48
2000,8,UT,1617,49
2000,8,VA,319,51
2000,8,VT,3644,50
2000,9,3,3228,3
2000,9,7,2413,7
2000,9,43,4531,43
2000,9,AK,254,2
2000,9,AL,3429,1
2000,9,AR,17885,5
2000,9,AZ,2089,4
2000,9,CA,2174,6
2000,9,CO,519,8
2000,9,CT,562,9
2000,9,DC,4898,11
2000,9,DE,12595,10
2000,9,FL,644,12
2000,9,GA,758,13
2000,9,GU,8058,14
2000,9,HI,4420,15
2000,9,IA,3285,19
2000,9,ID,2150,16
2000,9,IL,1871,17
2000,9,IN,3083,18
2000,9,KS,904,20
2000,9,KY,3355,21
2000,9,LA,4384,22
2000,9,MA,2169,25
2000,9,MD,3045,24
2000,9,ME,6770,23
2000,9,MI,4429,26
2000,9,MN,664,27
2000,9,MO,1262,29
2000,9,MS,1152,28
2000,9,MT,752,30
2000,9,NC,2701,37
2000,9,ND,2378,38
2000,9,NE,5506,31
2000,9,NH,11991,33
2000,9,NJ,5756,34
2000,9,NM,507,35
2000,9,NV,1057,32
2000,9,NY,8362,36
2000,9,OH,10166,39
2000,9,OK,799,40
2000,9,OR,2887,41
2000,9,PA,594,42
2000,9,RI,11945,44
2000,9,SC,1037,45
2000,9,SD,388,46
2000,9,TN,4315,47
2000,9,TX,3429,48
2000,9,UT,1652,49
2000,9,VA,308,51
2000,9,VT,3761,50
2000,10,3,3332,3
2000,10,7,2501,7
2000,10,43,4870,43
2000,10,AK,245,2
2000,10,AL,3672,1
2000,10,AR,18733,5
2000,10,AZ,2262,4
2000,10,CA,2379,6
2000,10,CO,537,8
2000,10,CT,575,9
2000,10,DC,5279,11
2000,10,DE,13386,10
2000,10,FL,692,12
2000,10,GA,794,13
2000,10,GU,8888,14
2000,10,HI,4784,15
2000,10,IA,3397,19
2000,10,ID,2419,16
2000,10,IL,1978,17
2000,10,IN,3219,18
2000,10,KS,1043,20
2000,10,KY,3718,21
2000,10,LA,4890,22
2000,10,MA,2372,25
2000,10,MD,3332,24
2000,10,ME,7269,23
2000,10,MI,4565,26
2000,10,MN,678,27
2000,10,MO,1337,29
2000,10,MS,1332,28
2000,10,MT,872,30
2000,10,NC,2757,37
2000,10,ND,2518,38
2000,10,NE,6053,31
2000,10,NH,13084,33
2000,10,NJ,5916,34
2000,10,NM,574,35
2000,10,NV,1170,32
2000,10,NY,8951,36
2000,10,OH,10967,39
2000,10,OK,855,40
2000,10,OR,3014,41
2000,10,PA,598,42
2000,10,RI,12355,44
2000,10,SC,1116,45
2000,10,SD,450,46
2000,10,TN,4565,47
2000,10,TX,3696,48
2000,10,UT,1763,49
2000,10,VA,300,51
2000,10,VT,4050,50
2000,11,3,3504,3
2000,11,7,2547,7
2000,11,43,4800,43
2000,11,AK,241,2
2000,11,AL,3449,1
2000,11,AR,19023,5
2000,11,AZ,2292,4
2000,11,CA,2414,6
2000,11,CO,562,8
2000,11,CT,615,9
2000,11,DC,5322,11
2000,11,DE,13461,10
2000,11,FL,676,12
2000,11,GA,771,13
2000,11,GU,8669,14
2000,11,HI,4567,15
2000,11,IA,3387,19
2000,11,ID,2262,16
2000,11,IL,2003,17
2000,11,IN,3319,18
2000,11,KS,1028,20
2000,11,KY,3641,21
2000,11,LA,4666,22
2000,11,MA,2209,25
2000,11,MD,3156,24
2000,11,ME,7101,23
2000,11,MI,4706,26
2000,11,MN,629,27
2000,11,MO,1317,29
2000,11,MS,1325,28
2000,11,MT,809,30
2000,11,NC,2820,37
2000,11,ND,2428,38
2000,11,NE,6113,31
2000,11,NH,13279,33
2000,11,NJ,6024,34
2000,11,NM,542,35
2000,11,NV,1096,32
2000,11,NY,9001,36
2000,11,OH,11063,39
2000,11,OK,824,40
2000,11,OR,3038,41
2000,11,PA,642,42
2000,11,RI,12498,44
2000,11,SC,1066,45
2000,11,SD,408,46
2000,11,TN,4675,47
2000,11,TX,3692,48
2000,11,UT,1738,49
2000,11,VA,317,51
2000,11,VT,3847,50
2000,12,3,3726,3
2000,12,7,2821,7
2000,12,43,5506,43
2000,12,AK,221,2
2000,12,AL,4027,1
2000,12,AR,20529,5
2000,12,AZ,2707,4
2000,12,CA,2473,6
2000,12,CO,674,8
2000,12,CT,617,9
2000,12,DC,6125,11
2000,12,DE,14757,10
2000,12,FL,731,12
2000,12,GA,770,13
2000,12,GU,9742,14
2000,12,HI,5383,15
2000,12,IA,3804,19
2000,12,ID,2597,16
2000,12,IL,2313,17
2000,12,IN,3603,18
2000,12,KS,1068,20
2000,12,KY,3918,21
2000,12,LA,5293,22
2000,12,MA,2567,25
2000,12,MD,3391,24
2000,12,ME,7945,23
2000,12,MI,5269,26
2000,12,MN,727,27
2000,12,MO,1366,29
2000,12,MS,1398,28
2000,12,MT,890,30
2000,12,NC,3162,37
2000,12,ND,2644,38
2000,12,NE,6724,31
2000,12,NH,14346,33
2000,12,NJ,6968,34
2000,12,NM,597,35
2000,12,NV,1194,32
2000,12,NY,10082,36
2000,12,OH,11957,39
2000,12,OK,927,40
2000,12,OR,3375,41
2000,12,PA,622,42
2000,12,RI,13808,44
2000,12,SC,1106,45
2000,12,SD,478,46
2000,12,TN,5096,47
2000,12,TX,3976,48
2000,12,UT,2003,49
2000,12,VA,338,51
2000,12,VT,4311,50
2001,1,3,3789,3
2001,1,7,2843,7
2001,1,43,5466,43
2001,1,AK,230,2
2001,1,AL,4232,1
2001,1,AR,21912,5
2001,1,AZ,2600,4
2001,1,CA,2600,6
2001,1,CO,632,8
2001,1,CT,677,9
2001,1,DC,6472,11
2001,1,DE,16640,10
2001,1,FL,778,12
2001,1,GA,820,13
2001,1,GU,9222,14
2001,1,HI,5083,15
2001,1,IA,4226,19
2001,1,ID,2532,16
2001,1,IL,2285,17
2001,1,IN,3658,18
2001,1,KS,1135,20
2001,1,KY,4078,21
2001,1,LA,5410,22
2001,1,MA,2695,25
2001,1,MD,3503,24
2001,1,ME,7806,23
2001,1,MI,5216,26
2001,1,MN,690,27
2001,1,MO,1494,29
2001,1,MS,1354,28
2001,1,MT,924,30
2001,1,NC,3109,37
2001,1,ND,2677,38
2001,1,NE,6773,31
2001,1,NH,14837,33
2001,1,NJ,6695,34
2001,1,NM,549,35
2001,1,NV,1273,32
2001,1,NY,9998,36
2001,1,OH,12276,39
2001,1,OK,1008,40
2001,1,OR,3478,41
2001,1,PA,605,42
2001,1,RI,14929,44
2001,1,SC,1148,45
2001,1,SD,474,46
2001,1,TN,5424,47
2001,1,TX,4070,48
2001,1,UT,1903,49
2001,1,VA,301,51
2001,1,VT,4447,50
2001,2,3,3614,3
2001,2,7,2522,7
2001,2,43,4758,43
2001,2,AK,238,2
2001,2,AL,3655,1
2001,2,AR,19820,5
2001,2,AZ,2240,4
2001,2,CA,2308,6
2001,2,CO,596,8
2001,2,CT,592,9
2001,2,DC,5352,11
2001,2,DE,14245,10
2001,2,FL,706,12
2001,2,GA,753,13
2001,2,GU,8180,14
2001,2,HI,4470,15
2001,2,IA,3460,19
2001,2,ID,2225,16
2001,2,IL,1985,17
2001,2,IN,3348,18
2001,2,KS,1046,20
2001,2,KY,3483,21
2001,2,LA,4777,22
2001,2,MA,2261,25
2001,2,MD,3037,24
2001,2,ME,6729,23
2001,2,MI,4617,26
2001,2,MN,666,27
2001,2,MO,1269,29
2001,2,MS,1218,28
2001,2,MT,774,30
2001,2,NC,2744,37
2001,2,ND,2396,38
2001,2,NE,6111,31
2001,2,NH,12647,33
2001,2,NJ,5878,34
2001,2,NM,470,35
2001,2,NV,1147,32
2001,2,NY,8906,36
2001,2,OH,11030,39
2001,2,OK,839,40
2001,2,OR,2971,41
2001,2,PA,594,42
2001,2,RI,12760,44
2001,2,SC,971,45
2001,2,SD,410,46
2001,2,TN,4672,47
2001,2,TX,3609,48
2001,2,UT,1789,49
2001,2,VA,310,51
2001,2,VT,3770,50
2001,3,3,3899,3
2001,3,7,2670,7
2001,3,43,5154,43
2001,3,AK,241,2
2001,3,AL,4015,1
2001,3,AR,21062,5
2001,3,AZ,2502,4
2001,3,CA,2571,6
2001,3,CO,677,8
2001,3,CT,619,9
2001,3,DC,5700,11
2001,3,DE,15205,10
2001,3,FL,759,12
2001,3,GA,859,13
2001,3,GU,9257,14
2001,3,HI,4982,15
2001,3,IA,3800,19
2001,3,ID,2458,16
2001,3,IL,2284,17
2001,3,IN,3545,18
2001,3,KS,1068,20
2001,3,KY,3824,21
2001,3,LA,5169,22
2001,3,MA,2445,25
2001,3,MD,3383,24
2001,3,ME,7700,23
2001,3,MI,5022,26
2001,3,MN,696,27
2001,3,MO,1539,29
2001,3,MS,1438,28
2001,3,MT,838,30
2001,3,NC,3127,37
2001,3,ND,2611,38
2001,3,NE,6222,31
2001,3,NH,13583,33
2001,3,NJ,6300,34
2001,3,NM,541,35
2001,3,NV,1243,32
2001,3,NY,9878,36
2001,3,OH,11925,39
2001,3,OK,912,40
2001,3,OR,3118,41
2001,3,PA,635,42
2001,3,RI,13631,44
2001,3,SC,1079,45
2001,3,SD,440,46
2001,3,TN,4818,47
2001,3,TX,4041,48
2001,3,UT,1847,49
2001,3,VA,346,51
2001,3,VT,4172,50
2001,4,3,3554,3
2001,4,7,2486,7
2001,4,43,4868,43
2001,4,AK,234,2
2001,4,AL,3679,1
2001,4,AR,20187,5
2001,4,AZ,2320,4
2001,4,CA,2381,6
2001,4,CO,605,8
2001,4,CT,585,9
2001,4,DC,5572,11
2001,4,DE,14377,10
2001,4,FL,698,12
2001,4,GA,797,13
2001,4,GU,8449,14
2001,4,HI,4637,15
2001,4,IA,3629,19
2001,4,ID,2294,16
2001,4,IL,2011,17
2001,4,IN,3359,18
2001,4,KS,1021,20
2001,4,KY,3535,21
2001,4,LA,4837,22
2001,4,MA,2415,25
2001,4,MD,3104,24
2001,4,ME,7111,23
2001,4,MI,4691,26
2001,4,MN,729,27
2001,4,MO,1434,29
2001,4,MS,1243,28
2001,4,MT,837,30
2001,4,NC,2824,37
2001,4,ND,2558,38
2001,4,NE,5896,31
2001,4,NH,12880,33
2001,4,NJ,5862,34
2001,4,NM,608,35
2001,4,NV,1224,32
2001,4,NY,9065,36
2001,4,OH,10908,39
2001,4,OK,835,40
2001,4,OR,3015,41
2001,4,PA,627,42
2001,4,RI,13237,44
2001,4,SC,1100,45
2001,4,SD,445,46
2001,4,TN,4528,47
2001,4,TX,3805,48
2001,4,UT,1769,49
2001,4,VA,341,51
2001,4,VT,3821,50
2001,5,3,3460,3
2001,5,7,2541,7
2001,5,43,4802,43
2001,5,AK,226,2
2001,5,AL,3753,1
2001,5,AR,19943,5
2001,5,AZ,2350,4
2001,5,CA,2411,6
2001,5,CO,602,8
2001,5,CT,562,9
2001,5,DC,5463,11
2001,5,DE,14036,10
2001,5,FL,746,12
2001,5,GA,863,13
2001,5,GU,8509,14
2001,5,HI,4577,15
2001,5,IA,3528,19
2001,5,ID,2196,16
2001,5,IL,1963,17
2001,5,IN,3302,18
2001,5,KS,1062,20
2001,5,KY,3660,21
2001,5,LA,4819,22
2001,5,MA,2288,25
2001,5,MD,3186,24
2001,5,ME,6972,23
2001,5,MI,4660,26
2001,5,MN,677,27
2001,5,MO,1388,29
2001,5,MS,1272,28
2001,5,MT,804,30
2001,5,NC,2842,37
2001,5,ND,2608,38
2001,5,NE,5929,31
2001,5,NH,12807,33
2001,5,NJ,6107,34
2001,5,NM,520,35
2001,5,NV,1150,32
2001,5,NY,8948,36
2001,5,OH,10625,39
2001,5,OK,864,40
2001,5,OR,2944,41
2001,5,PA,586,42
2001,5,RI,12852,44
2001,5,SC,1111,45
2001,5,SD,413,46
2001,5,TN,4499,47
2001,5,TX,3786,48
2001,5,UT,1726,49
2001,5,VA,321,51
2001,5,VT,3670,50
2001,6,3,3313,3
2001,6,7,2368,7
2001,6,43,4641,43
2001,6,AK,237,2
2001,6,AL,3519,1
2001,6,AR,18398,5
2001,6,AZ,2127,4
2001,6,CA,2306,6
2001,6,CO,569,8
2001,6,CT,575,9
2001,6,DC,5004,11
2001,6,DE,13060,10
2001,6,FL,660,12
2001,6,GA,800,13
2001,6,GU,8243,14
2001,6,HI,4353,15
2001,6,IA,3254,19
2001,6,ID,2172,16
2001,6,IL,1897,17
2001,6,IN,3042,18
2001,6,KS,956,20
2001,6,KY,3505,21
2001,6,LA,4604,22
2001,6,MA,2172,25
2001,6,MD,3036,24
2001,6,ME,7080,23
2001,6,MI,4394,26
2001,6,MN,654,27
2001,6,MO,1285,29
2001,6,MS,1130,28
2001,6,MT,808,30
2001,6,NC,2631,37
2001,6,ND,2401,38
2001,6,NE,5855,31
2001,6,NH,12558,33
2001,6,NJ,5703,34
2001,6,NM,457,35
2001,6,NV,1046,32
2001,6,NY,8757,36
2001,6,OH,10355,39
2001,6,OK,779,40
2001,6,OR,2784,41
2001,6,PA,542,42
2001,6,RI,12254,44
2001,6,SC,1055,45
2001,6,SD,459,46
2001,6,TN,4414,47
2001,6,TX,3559,48
2001,6,UT,1727,49
2001,6,VA,350,51
2001,6,VT,3699,50
2001,7,3,3318,3
2001,7,7,2333,7
2001,7,43,4558,43
2001,7,AK,251,2
2001,7,AL,3497,1
2001,7,AR,18579,5
2001,7,AZ,2098,4
2001,7,CA,2238,6
2001,7,CO,560,8
2001,7,CT,560,9
2001,7,DC,5097,11
2001,7,DE,12955,10
2001,7,FL,714,12
2001,7,GA,765,13
2001,7,GU,8235,14
2001,7,HI,4519,15
2001,7,IA,3317,19
2001,7,ID,2240,16
2001,7,IL,1924,17
2001,7,IN,3051,18
2001,7,KS,955,20
2001,7,KY,3517,21
2001,7,LA,4492,22
2001,7,MA,2182,25
2001,7,MD,3075,24
2001,7,ME,6931,23
2001,7,MI,4550,26
2001,7,MN,674,27
2001,7,MO,1380,29
2001,7,MS,1218,28
2001,7,MT,777,30
2001,7,NC,2713,37
2001,7,ND,2368,38
2001,7,NE,5865,31
2001,7,NH,12429,33
2001,7,NJ,5543,34
2001,7,NM,530,35
2001,7,NV,1062,32
2001,7,NY,8599,36
2001,7,OH,10329,39
2001,7,OK,778,40
2001,7,OR,2870,41
2001,7,PA,562,42
2001,7,RI,12399,44
2001,7,SC,1062,45
2001,7,SD,445,46
2001,7,TN,4257,47
2001,7,TX,3454,48
2001,7,UT,1677,49
2001,7,VA,297,51
2001,7,VT,3779,50
2001,8,3,3246,3
2001,8,7,2347,7
2001,8,43,4589,43
2001,8,AK,237,2
2001,8,AL,3486,1
2001,8,AR,18332,5
2001,8,AZ,2047,4
2001,8,CA,2273,6
2001,8,CO,609,8
2001,8,CT,592,9
2001,8,DC,5139,11
2001,8,DE,13256,10
2001,8,FL,751,12
2001,8,GA,795,13
2001,8,GU,8211,14
2001,8,HI,4402,15
2001,8,IA,3258,19
2001,8,ID,2126,16
2001,8,IL,1913,17
2001,8,IN,3028,18
2001,8,KS,1051,20
2001,8,KY,3574,21
2001,8,LA,4521,22
2001,8,MA,2125,25
2001,8,MD,3078,24
2001,8,ME,6910,23
2001,8,MI,4321,26
2001,8,MN,664,27
2001,8,MO,1403,29
2001,8,MS,1217,28
2001,8,MT,787,30
2001,8,NC,2691,37
2001,8,ND,2376,38
2001,8,NE,5676,31
2001,8,NH,12692,33
2001,8,NJ,5720,34
2001,8,NM,541,35
2001,8,NV,1070,32
2001,8,NY,8481,36
2001,8,OH,10058,39
2001,8,OK,790,40
2001,8,OR,2829,41
2001,8,PA,588,42
2001,8,RI,12252,44
2001,8,SC,1063,45
2001,8,SD,414,46
2001,8,TN,4523,47
2001,8,TX,3564,48
2001,8,UT,1646,49
2001,8,VA,314,51
2001,8,VT,3708,50
2001,9,3,3218,3
2001,9,7,2205,7
2001,9,43,4503,43
2001,9,AK,242,2
2001,9,AL,3562,1
2001,9,AR,18012,5
2001,9,AZ,2115,4
2001,9,CA,2254,6
2001,9,CO,521,8
2001,9,CT,579,9
2001,9,DC,5097,11
2001,9,DE,12808,10
2001,9,FL,651,12
2001,9,GA,683,13
2001,9,GU,8183,14
2001,9,HI,4357,15
2001,9,IA,3225,19
2001,9,ID,2170,16
2001,9,IL,1826,17
2001,9,IN,3080,18
2001,9,KS,917,20
2001,9,KY,3371,21
2001,9,LA,4319,22
2001,9,MA,2074,25
2001,9,MD,2888,24
2001,9,ME,6593,23
2001,9,MI,4407,26
2001,9,MN,682,27
2001,9,MO,1307,29
2001,9,MS,1223,28
2001,9,MT,779,30
2001,9,NC,2528,37
2001,9,ND,2416,38
2001,9,NE,5575,31
2001,9,NH,14796,33
2001,9,NJ,5485,34
2001,9,NM,522,35
2001,9,NV,1107,32
2001,9,NY,8274,36
2001,9,OH,10023,39
2001,9,OK,775,40
2001,9,OR,2708,41
2001,9,PA,573,42
2001,9,RI,11798,44
2001,9,SC,1003,45
2001,9,SD,377,46
2001,9,TN,4479,47
2001,9,TX,3398,48
2001,9,UT,1599,49
2001,9,VA,320,51
2001,9,VT,3500,50
2001,10,3,3421,3
2001,10,7,2513,7
2001,10,43,5039,43
2001,10,AK,266,2
2001,10,AL,3755,1
2001,10,AR,18642,5
2001,10,AZ,2282,4
2001,10,CA,2453,6
2001,10,CO,607,8
2001,10,CT,660,9
2001,10,DC,5464,11
2001,10,DE,13621,10
2001,10,FL,740,12
2001,10,GA,760,13
2001,10,GU,8958,14
2001,10,HI,4762,15
2001,10,IA,3464,19
2001,10,ID,2434,16
2001,10,IL,2036,17
2001,10,IN,3379,18
2001,10,KS,1057,20
2001,10,KY,3717,21
2001,10,LA,4781,22
2001,10,MA,2261,25
2001,10,MD,3322,24
2001,10,ME,7350,23
2001,10,MI,4720,26
2001,10,MN,648,27
2001,10,MO,1404,29
2001,10,MS,1330,28
2001,10,MT,847,30
2001,10,NC,2823,37
2001,10,ND,2603,38
2001,10,NE,6088,31
2001,10,NH,13376,33
2001,10,NJ,6183,34
2001,10,NM,555,35
2001,10,NV,1236,32
2001,10,NY,9015,36
2001,10,OH,11038,39
2001,10,OK,801,40
2001,10,OR,2928,41
2001,10,PA,639,42
2001,10,RI,12769,44
2001,10,SC,1142,45
2001,10,SD,432,46
2001,10,TN,4629,47
2001,10,TX,3780,48
2001,10,UT,1658,49
2001,10,VA,335,51
2001,10,VT,3956,50
2001,11,3,3392,3
2001,11,7,2421,7
2001,11,43,4840,43
2001,11,AK,259,2
2001,11,AL,3701,1
2001,11,AR,18615,5
2001,11,AZ,2127,4
2001,11,CA,2395,6
2001,11,CO,517,8
2001,11,CT,527,9
2001,11,DC,5259,11
2001,11,DE,13798,10
2001,11,FL,645,12
2001,11,GA,784,13
2001,11,GU,8354,14
2001,11,HI,4726,15
2001,11,IA,3411,19
2001,11,ID,2167,16
2001,11,IL,1960,17
2001,11,IN,3295,18
2001,11,KS,958,20
2001,11,KY,3606,21
2001,11,LA,4681,22
2001,11,MA,2206,25
2001,11,MD,3097,24
2001,11,ME,6858,23
2001,11,MI,4731,26
2001,11,MN,708,27
2001,11,MO,1401,29
2001,11,MS,1328,28
2001,11,MT,795,30
2001,11,NC,2747,37
2001,11,ND,2507,38
2001,11,NE,5959,31
2001,11,NH,12992,33
2001,11,NJ,5887,34
2001,11,NM,536,35
2001,11,NV,1145,32
2001,11,NY,8744,36
2001,11,OH,10713,39
2001,11,OK,877,40
2001,11,OR,3027,41
2001,11,PA,582,42
2001,11,RI,12441,44
2001,11,SC,1135,45
2001,11,SD,444,46
2001,11,TN,4568,47
2001,11,TX,3615,48
2001,11,UT,1715,49
2001,11,VA,310,51
2001,11,VT,3894,50
2001,12,3,3860,3
2001,12,7,2639,7
2001,12,43,5051,43
2001,12,AK,284,2
2001,12,AL,3895,1
2001,12,AR,21185,5
2001,12,AZ,2311,4
2001,12,CA,2566,6
2001,12,CO,621,8
2001,12,CT,583,9
2001,12,DC,5492,11
2001,12,DE,14609,10
2001,12,FL,764,12
2001,12,GA,836,13
2001,12,GU,8828,14
2001,12,HI,4808,15
2001,12,IA,3549,19
2001,12,ID,2483,16
2001,12,IL,2096,17
2001,12,IN,3406,18
2001,12,KS,1122,20
2001,12,KY,3731,21
2001,12,LA,4912,22
2001,12,MA,2378,25
2001,12,MD,3231,24
2001,12,ME,7153,23
2001,12,MI,5014,26
2001,12,MN,771,27
2001,12,MO,1520,29
2001,12,MS,1290,28
2001,12,MT,832,30
2001,12,NC,2989,37
2001,12,ND,2687,38
2001,12,NE,6256,31
2001,12,NH,13699,33
2001,12,NJ,6179,34
2001,12,NM,577,35
2001,12,NV,1287,32
2001,12,NY,9130,36
2001,12,OH,11454,39
2001,12,OK,862,40
2001,12,OR,3145,41
2001,12,PA,575,42
2001,12,RI,13380,44
2001,12,SC,1163,45
2001,12,SD,457,46
2001,12,TN,4856,47
2001,12,TX,3938,48
2001,12,UT,1787,49
2001,12,VA,305,51
2001,12,VT,4069,50
2002,1,3,4011,3
2002,1,7,2930,7
2002,1,43,5335,43
2002,1,AK,239,2
2002,1,AL,4252,1
2002,1,AR,21288,5
2002,1,AZ,2437,4
2002,1,CA,2706,6
2002,1,CO,667,8
2002,1,CT,714,9
2002,1,DC,6060,11
2002,1,DE,16253,10
2002,1,FL,841,12
2002,1,GA,808,13
2002,1,GU,9341,14
2002,1,HI,4935,15
2002,1,IA,3899,19
2002,1,ID,2555,16
2002,1,IL,2229,17
2002,1,IN,3714,18
2002,1,KS,1136,20
2002,1,KY,4344,21
2002,1,LA,5342,22
2002,1,MA,2545,25
2002,1,MD,3480,24
2002,1,ME,7510,23
2002,1,MI,5229,26
2002,1,MN,736,27
2002,1,MO,1535,29
2002,1,MS,1540,28
2002,1,MT,881,30
2002,1,NC,3134,37
2002,1,ND,2767,38
2002,1,NE,7368,31
2002,1,NH,14761,33
2002,1,NJ,6535,34
2002,1,NM,564,35
2002,1,NV,1271,32
2002,1,NY,9764,36
2002,1,OH,12530,39
2002,1,OK,988,40
2002,1,OR,3461,41
2002,1,PA,686,42
2002,1,RI,15590,44
2002,1,SC,1220,45
2002,1,SD,464,46
2002,1,TN,5264,47
2002,1,TX,4032,48
2002,1,UT,1795,49
2002,1,VA,404,51
2002,1,VT,4179,50
2002,2,3,4087,3
2002,2,7,2597,7
2002,2,43,5022,43
2002,2,AK,249,2
2002,2,AL,3966,1
2002,2,AR,20306,5
2002,2,AZ,2379,4
2002,2,CA,2539,6
2002,2,CO,585,8
2002,2,CT,543,9
2002,2,DC,5723,11
2002,2,DE,14547,10
2002,2,FL,753,12
2002,2,GA,806,13
2002,2,GU,8690,14
2002,2,HI,4874,15
2002,2,IA,3663,19
2002,2,ID,2358,16
2002,2,IL,2236,17
2002,2,IN,3442,18
2002,2,KS,1081,20
2002,2,KY,3727,21
2002,2,LA,5190,22
2002,2,MA,2352,25
2002,2,MD,3258,24
2002,2,ME,7148,23
2002,2,MI,4833,26
2002,2,MN,688,27
2002,2,MO,1485,29
2002,2,MS,1359,28
2002,2,MT,844,30
2002,2,NC,3095,37
2002,2,ND,2600,38
2002,2,NE,6202,31
2002,2,NH,13295,33
2002,2,NJ,6364,34
2002,2,NM,511,35
2002,2,NV,1322,32
2002,2,NY,9383,36
2002,2,OH,11113,39
2002,2,OK,962,40
2002,2,OR,2999,41
2002,2,PA,611,42
2002,2,RI,14012,44
2002,2,SC,1107,45
2002,2,SD,444,46
2002,2,TN,4846,47
2002,2,TX,3836,48
2002,2,UT,1587,49
2002,2,VA,321,51
2002,2,VT,3789,50
2002,3,3,4376,3
2002,3,7,2530,7
2002,3,43,5671,43
2002,3,AK,238,2
2002,3,AL,4344,1
2002,3,AR,22079,5
2002,3,AZ,2715,4
2002,3,CA,2633,6
2002,3,CO,606,8
2002,3,CT,572,9
2002,3,DC,6064,11
2002,3,DE,15753,10
2002,3,FL,799,12
2002,3,GA,862,13
2002,3,GU,9620,14
2002,3,HI,5107,15
2002,3,IA,3849,19
2002,3,ID,2576,16
2002,3,IL,2310,17
2002,3,IN,3996,18
2002,3,KS,1169,20
2002,3,KY,3800,21
2002,3,LA,5207,22
2002,3,MA,2694,25
2002,3,MD,3614,24
2002,3,ME,8122,23
2002,3,MI,5460,26
2002,3,MN,717,27
2002,3,MO,1656,29
2002,3,MS,1425,28
2002,3,MT,953,30
2002,3,NC,3177,37
2002,3,ND,2921,38
2002,3,NE,6315,31
2002,3,NH,13958,33
2002,3,NJ,6833,34
2002,3,NM,595,35
2002,3,NV,1376,32
2002,3,NY,10391,36
2002,3,OH,12025,39
2002,3,OK,929,40
2002,3,OR,3393,41
2002,3,PA,674,42
2002,3,RI,14695,44
2002,3,SC,1187,45
2002,3,SD,474,46
2002,3,TN,5331,47
2002,3,TX,4224,48
2002,3,UT,2012,49
2002,3,VA,332,51
2002,3,VT,4414,50
2002,4,3,3675,3
2002,4,7,2449,7
2002,4,43,4858,43
2002,4,AK,248,2
2002,4,AL,3567,1
2002,4,AR,19480,5
2002,4,AZ,2246,4
2002,4,CA,2484,6
2002,4,CO,564,8
2002,4,CT,517,9
2002,4,DC,5314,11
2002,4,DE,14056,10
2002,4,FL,711,12
2002,4,GA,840,13
2002,4,GU,8520,14
2002,4,HI,4633,15
2002,4,IA,3365,19
2002,4,ID,2267,16
2002,4,IL,1938,17
2002,4,IN,3261,18
2002,4,KS,1029,20
2002,4,KY,3593,21
2002,4,LA,4653,22
2002,4,MA,2249,25
2002,4,MD,3167,24
2002,4,ME,7122,23
2002,4,MI,4714,26
2002,4,MN,666,27
2002,4,MO,1507,29
2002,4,MS,1308,28
2002,4,MT,778,30
2002,4,NC,2721,37
2002,4,ND,2600,38
2002,4,NE,5818,31
2002,4,NH,12809,33
2002,4,NJ,5714,34
2002,4,NM,509,35
2002,4,NV,1105,32
2002,4,NY,9219,36
2002,4,OH,10845,39
2002,4,OK,813,40
2002,4,OR,3033,41
2002,4,PA,562,42
2002,4,RI,12620,44
2002,4,SC,1126,45
2002,4,SD,401,46
2002,4,TN,4633,47
2002,4,TX,3796,48
2002,4,UT,1866,49
2002,4,VA,311,51
2002,4,VT,3771,50
2002,5,3,3558,3
2002,5,7,2469,7
2002,5,43,4847,43
2002,5,AK,262,2
2002,5,AL,3676,1
2002,5,AR,19833,5
2002,5,AZ,2232,4
2002,5,CA,2463,6
2002,5,CO,585,8
2002,5,CT,582,9
2002,5,DC,5470,11
2002,5,DE,13751,10
2002,5,FL,724,12
2002,5,GA,784,13
2002,5,GU,8517,14
2002,5,HI,4660,15
2002,5,IA,3479,19
2002,5,ID,2233,16
